"","Player","Team","Team_within_selected_timeframe","League","Season","Main_Position","Secondary_Position","Tertiary_Position","Age","Market_value","Contract_expires","Matches_played","Minutes_played","Goals","xG","Assists","xA","Duels_per_90","Duels_won_.","Birth_country","Passport_country","Foot","Height","Weight","On_loan","Successful_defensive_actions_per_90","Defensive_duels_per_90","Defensive_duels_won_.","Aerial_duels_per_90","Aerial_duels_won_.","Sliding_tackles_per_90","PAdj_Sliding_tackles","Shots_blocked_per_90","Interceptions_per_90","PAdj_Interceptions","Fouls_per_90","Yellow_cards","Yellow_cards_per_90","Red_cards","Red_cards_per_90","Successful_attacking_actions_per_90","Goals_per_90","Non.penalty_goals","Non.penalty_goals_per_90","xG_per_90","Head_goals","Head_goals_per_90","Shots","Shots_per_90","Shots_on_target_.","Goal_conversion_.","Assists_per_90","Crosses_per_90","Accurate_crosses_.","Crosses_from_left_flank_per_90","Accurate_crosses_from_left_flank_.","Crosses_from_right_flank_per_90","Accurate_crosses_from_right_flank_.","Crosses_to_goalie_box_per_90","Dribbles_per_90","Successful_dribbles_.","Offensive_duels_per_90","Offensive_duels_won_.","Touches_in_box_per_90","Progressive_runs_per_90","Accelerations_per_90","Received_passes_per_90","Received_long_passes_per_90","Fouls_suffered_per_90","Passes_per_90","Accurate_passes_.","Forward_passes_per_90","Accurate_forward_passes_.","Back_passes_per_90","Accurate_back_passes_.","Lateral_passes_per_90","Accurate_lateral_passes_.","Short_._medium_passes_per_90","Accurate_short_._medium_passes_.","Long_passes_per_90","Accurate_long_passes_.","Average_pass_length_m","Average_long_pass_length_m","xA_per_90","Shot_assists_per_90","Second_assists_per_90","Third_assists_per_90","Smart_passes_per_90","Accurate_smart_passes_.","Key_passes_per_90","Passes_to_final_third_per_90","Accurate_passes_to_final_third_.","Passes_to_penalty_area_per_90","Accurate_passes_to_penalty_area_.","Through_passes_per_90","Accurate_through_passes_.","Deep_completions_per_90","Deep_completed_crosses_per_90","Progressive_passes_per_90","Accurate_progressive_passes_.","Conceded_goals","Conceded_goals_per_90","Shots_against","Shots_against_per_90","Clean_sheets","Save_rate_.","xG_against","xG_against_per_90","Prevented_goals","Prevented_goals_per_90","Back_passes_received_as_GK_per_90","Exits_per_90","Aerial_duels_per_90.1","Free_kicks_per_90","Direct_free_kicks_per_90","Direct_free_kicks_on_target_.","Corners_per_90","Penalties_taken","Penalty_conversion_.","General_Position","Dribbles_Completed","Goals_per_xG","Smart_Passes_Completed","Passes_Completed","Defensive_Duels_Won","Progressive_Passes_Completed","Shots_On_Target","Crosses_Completed","Penalty_Area_Passes_Completed","Chance_Creation"
"112","G. Massey","Port Vale","Port Vale","England League One","2022/23","RWB","CF","AMF",30,350000,"",5,447,1,1.02,0,0.72,23.76,47.46,"England","England","right",177,80,"no",8.05,6.44,68.75,5.03,28,0.4,0.71,0,3.22,5.65,1.21,1,0.2,0,0,4.43,0.2,1,0.2,0.21,0,0,5,1.01,60,20,0,3.83,15.79,0,0,3.83,15.79,0.4,4.03,75,9.26,50,2.21,1.01,0.2,17.11,1.61,0.2,28.39,71.63,8.66,67.44,6.44,96.88,7.25,63.89,21.95,85.32,2.62,38.46,16.32,26.27,0.14,0.6,0,0.2,0.4,50,0.2,3.22,68.75,2.21,18.18,0.2,0,0,0.6,3.02,73.33,0,NA,0,NA,0,0,0,0,NA,NA,0.2,NA,NA,0,0,0,1.81,0,0,"WB",3.0225,0.952380952380952,0.2,20.335757,4.4275,2.214566,0.606,0.604757,0.401778,21.160256918878
"113","H. Knibbs","Cambridge United","Cambridge United","England League One","2022/23","CF","AMF","RAMF",23,350000,"30/06/2023",5,446,1,0.1,0,0.67,25.43,41.27,"England","England","right",175,70,"no",6.26,5.45,59.26,5.65,39.29,0,0,0,3.03,3.95,1.41,0,0,0,0,2.22,0.2,1,0.2,0.02,0,0,5,1.01,20,20,0,0.81,25,0.2,0,0.61,33.33,0,4.04,25,9.89,32.65,2.62,2.62,1.21,9.28,0.2,1.61,17.56,68.97,5.25,65.38,6.46,84.38,2.83,50,16.14,71.25,0.61,66.67,16.18,23.71,0.13,1.01,0,0,1.01,80,0.61,1.82,55.56,0.81,75,0.61,66.67,1.01,0.2,2.83,42.86,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"CF",1.01,10,0.808,12.111132,3.22967,1.212938,0.202,0.2025,0.6075,40.392578176
"114","B. Johnson","Milton Keynes Dons","Milton Keynes Dons","England League One","2022/23","LCMF",NA,NA,35,250000,"",5,444,1,0.33,0,0.13,18.24,45.56,"England","England, United States","left",175,70,"no",9.73,7.09,51.43,4.05,65,0.61,0.76,0.61,5.47,6.81,1.82,0,0,0,0,1.62,0.2,1,0.2,0.07,0,0,6,1.22,83.33,16.667,0,0.81,50,0.81,50,0,0,0.2,0.41,50,3.24,37.5,0.41,0.2,0,23.92,0.41,0.2,34.86,77.33,14.59,61.11,4.66,95.65,9.32,89.13,28.38,85,5.68,42.86,21.04,40.75,0.03,0.61,0,0,0.41,0,0,6.89,38.24,2.43,50,1.01,20,0.41,0.41,7.09,77.14,0,NA,0,NA,0,0,0,0,NA,NA,1.01,NA,NA,0.2,0.2,100,0,0,0,"CM2",0.205,2.85714285714286,0,26.957238,3.646387,5.469226,1.016626,0.405,1.215,18.26644433
"115","J. Rak-Sakyi","Charlton Athletic","Charlton Athletic","England League One","2022/23","RW","CF",NA,20,0,"30/06/2027",5,441,1,2.09,0,0.44,23.88,38.46,"England","England, Ghana","left",178,65,"yes",3.06,2.24,54.55,1.43,28.57,0,0,0,1.84,2.73,0.61,0,0,0,0,5.51,0.2,1,0.2,0.43,0,0,12,2.45,33.33,8.333,0,1.63,37.5,0,0,1.63,37.5,0.2,7.14,54.29,17.96,37.5,3.47,4.49,0.2,15.1,2.24,2.04,19.39,82.11,3.06,66.67,6.12,90,5.71,75,16.94,87.95,0.82,50,17.24,16.54,0.09,1.43,0,0,0.2,100,1.02,1.02,100,1.02,80,0.2,100,0.2,0.61,2.04,70,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0.2,0,0,"Winger",3.876306,0.465116279069767,0.2,15.921129,1.22192,1.428,0.816585,0.61125,0.816,48.7000530205
"116","R. Delaney","Morecambe","Morecambe","England League One","2022/23","LCB",NA,NA,26,100000,"30/06/2023",5,441,1,0.05,0,0.6,18.98,66.67,"Republic of Ireland","Republic of Ireland","left",196,72,"no",9.8,6.33,77.42,7.55,70.27,0.2,0.27,0,4.69,6.11,1.02,2,0.41,0,0,0.61,0.2,1,0.2,0.01,0,0,2,0.41,100,50,0,0,0,0,0,0,0,0,0.41,50,1.43,28.57,1.84,0.2,0,11.43,0.2,0.61,27.76,55.88,18.98,47.31,1.02,100,5.71,75,19.59,63.54,8.16,37.5,23.62,38.27,0.12,0.61,0,0,0,0,0.2,6.12,23.33,0,0,0.41,0,0.41,0,7.35,33.33,0,NA,0,NA,0,0,0,0,NA,NA,0.82,NA,NA,0,0,0,0,0,0,"CB",0.205,20,0,15.512288,4.900686,2.449755,0.41,0,0,13.55535078
"117","T. Perry","Cheltenham Town","Cheltenham Town","England League One","2022/23","LCMF","DMF",NA,21,300000,"30/06/2023",5,441,0,0.31,0,0.39,14.9,56.16,"England","England","right",180,72,"yes",10,5.92,68.97,1.22,33.33,0,0,0.41,5.92,7.91,1.22,2,0.41,0,0,2.24,0,0,0,0.06,0,0,6,1.22,16.67,0,0,0.41,100,0.41,100,0,0,0,2.45,66.67,5.71,50,0.41,1.43,1.02,11.84,0.2,1.43,28.16,65.94,13.27,49.23,3.88,89.47,7.76,86.84,22.86,70.54,4.9,41.67,18.57,27.34,0.08,0.61,0,0,0.2,0,0.41,4.29,33.33,2.45,41.67,0.82,25,0.61,0.41,5.92,48.28,0,NA,0,NA,0,0,0,0,NA,NA,0.41,NA,NA,0.82,0.2,0,0.82,0,0,"CM2",1.633415,0,0,18.568704,4.083024,2.858176,0.203374,0.41,1.020915,30.98779137907
"118","M. Browne","Oxford United","Oxford United","England League One","2022/23","LWF","LAMF",NA,24,300000,"30/06/2023",5,439,1,0.76,1,0.07,30.75,36,"England","England","right",179,74,"no",7.79,7.38,52.78,3.49,47.06,0.21,0.33,0,3.69,5.87,2.46,1,0.21,0,0,3.28,0.21,1,0.21,0.16,0,0,16,3.28,18.75,6.25,0.21,1.64,0,1.03,0,0.62,0,0.21,7.18,37.14,15.99,29.49,2.46,2.26,0.82,10.05,0.62,1.85,16.81,73.17,4.92,54.17,4.92,100,4.1,70,14.15,82.61,1.03,60,18.16,40.15,0.02,0.41,0,0,0.21,0,0.21,1.23,66.67,1.23,16.67,0.21,0,0.41,0,2.46,75,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0.21,0,0,0,0,0,"Winger",2.666652,1.3125,0,12.299877,3.895164,1.845,0.615,0,0.205041,10.296748076778
"119","J. Stansfield","Exeter City","Exeter City","England League One","2022/23","CF","AMF",NA,19,500000,"30/06/2024",5,437,4,2.26,0,0,21.83,37.74,"England","England","right",187,69,"yes",7.21,7.41,69.44,3.5,5.88,0.41,0.57,0,1.65,2.26,1.44,1,0.21,0,0,4.12,0.82,4,0.82,0.46,0,0,9,1.85,66.67,44.444,0,1.24,33.33,0.62,66.67,0.62,0,0,3.09,53.33,8.03,33.33,3.09,1.44,0.41,9.47,1.44,1.24,9.68,55.32,2.68,61.54,0.41,100,2.47,58.33,8.03,61.54,0.41,0,17.49,20.83,0,0,0.21,0,1.24,66.67,0,1.44,71.43,1.24,83.33,0.82,75,0.82,0.41,2.06,80,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"CF",1.647897,1.78260869565217,0.826708,5.354976,5.145504,1.648,1.233395,0.413292,1.033292,21.114591647376
"120","J. Chester","Derby County","Derby County","England League One","2022/23","RCB",NA,NA,33,500000,"30/06/2023",5,436,0,0.08,0,0,19.4,54.26,"England","England, Wales","right",180,75,"no",10.73,6.81,66.67,7.84,44.74,0.21,0.32,0.62,5.99,9.35,1.03,1,0.21,0,0,0.41,0,0,0,0.02,0,0,1,0.21,100,0,0,0,0,0,0,0,0,0,0.83,25,1.24,33.33,0.21,0.21,0,22.09,0,0.41,33.65,79.75,14.66,69.01,1.86,88.89,11.35,92.73,29.72,84.03,3.92,47.37,16.84,34.99,0,0,0,0,0,0,0,3.51,47.06,0.21,0,0,0,0,0,6.4,45.16,0,NA,0,NA,0,0,0,0,NA,NA,0.83,NA,NA,0,0,0,0,0,0,"CB",0.2075,0,0,26.835875,4.540227,2.89024,0.21,0,0,0
"121","C. Mendes Gomes","Fleetwood Town","Fleetwood Town","England League One","2022/23","LAMF","RW","AMF",23,250000,"30/06/2023",5,436,2,1.61,0,0.29,25.18,43.44,"Senegal","Senegal, Spain","right",178,66,"yes",6.81,7.22,57.14,3.1,60,0.41,0.64,0,2.27,3.51,1.44,1,0.21,0,0,5.37,0.41,2,0.41,0.33,1,0.21,13,2.68,30.77,15.385,0,1.44,42.86,0.41,100,1.03,20,0.41,5.37,69.23,12.59,37.7,3.51,1.65,0.41,12.8,2.06,0.83,21.88,68.87,6.81,48.48,3.1,93.33,7.84,76.32,17.96,73.56,2.48,50,19.91,32,0.06,0.41,0,0,0.41,50,0.41,2.89,71.43,2.06,40,1.03,20,0.62,0.41,4.95,58.33,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"Winger",3.717651,1.24242424242424,0.205,15.068756,4.125508,2.887335,0.824636,0.617184,0.824,32.329024520848
"122","J. Houghton","Plymouth Argyle","Plymouth Argyle","England League One","2022/23","RCMF","LCMF","RDMF",26,350000,"",5,436,0,0,0,0.07,13.62,45.45,"England","England","right",183,77,"no",5.16,4.54,45.45,2.06,40,0.41,0.71,0.41,2.68,4.64,0.62,1,0.21,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0.21,0,0,0.62,33.33,4.33,47.62,0.21,0.41,0,24.98,0.62,1.86,36.95,82.68,10.53,58.82,5.16,100,15.69,97.37,32.82,84.28,3.92,73.68,19.62,37.58,0.01,0.21,0,0,0.62,66.67,0,5.57,77.78,0.83,75,0.83,50,0.62,0,6.61,75,0,NA,0,NA,0,0,0,0,NA,NA,0.21,NA,NA,0.41,0,0,0,0,0,"CM2",0.206646,NA,0.413354,30.55026,2.06343,4.9575,0,0,0.6225,12.950356660408
"123","Sean Long","Cheltenham Town","Cheltenham Town","England League One","2022/23","RCB",NA,NA,27,250000,"",5,435,1,0.56,0,0.13,13.86,53.73,"Republic of Ireland","Republic of Ireland","right",178,70,"no",4.14,2.48,75,5.38,53.85,0.21,0.29,0,2.07,2.91,1.24,1,0.21,0,0,0.62,0.21,1,0.21,0.12,0,0,3,0.62,33.33,33.333,0,0.83,50,0,0,0.83,50,0,0.41,0,1.86,11.11,1.03,0.21,0,17.38,0.41,0.62,28.14,60.29,16.55,46.25,1.66,100,7.45,80.56,18.62,71.11,8.69,38.1,29.36,43.64,0.03,0.41,0,0,0,0,0,9.52,43.48,1.86,22.22,1.24,0,0.41,0.41,9.31,62.22,0,NA,0,NA,0,0,0,0,NA,NA,0.62,NA,NA,0,0,0,0,0,0,"CB",0,1.75,0,16.965606,1.86,5.792682,0.206646,0.415,0.413292,13.097338603736
"124","D. Scarr","Plymouth Argyle","Plymouth Argyle","England League One","2022/23","CB",NA,NA,27,250000,"",5,432,0,0.15,0,0,20,61.46,"England","England","right",188,85,"no",11.67,5,70.83,7.29,65.71,0.42,0.67,1.25,7.71,12.47,0.21,1,0.21,1,0.21,0,0,0,0,0.03,0,0,1,0.21,0,0,0,0,0,0,0,0,0,0,0,0,1.25,16.67,0.83,0,0,18.54,0.21,1.04,38.33,79.89,15.42,58.11,2.71,84.62,17.08,95.12,31.25,87.33,7.08,47.06,23.29,39.86,0,0,0,0,0,0,0,4.38,38.1,0.42,0,0.42,0,0.21,0,6.25,60,0,NA,0,NA,0,0,0,0,NA,NA,1.67,NA,NA,0.21,0,0,0,0,0,"CB",0,0,0,30.621837,3.5415,3.75,0,0,0,2.17767228
"125","M. Sanders","Lincoln City","Lincoln City","England League One","2022/23","LCMF",NA,NA,23,200000,"30/06/2023",5,429,0,0.02,0,0.55,10.91,50,"England","England","right",175,80,"no",8.39,6.08,55.17,1.26,50,0.42,0.47,0,4.62,5.2,1.05,0,0,0,0,0.63,0,0,0,0,0,0,1,0.21,0,0,0,0.63,33.33,0.63,33.33,0,0,0.21,0.63,66.67,1.89,33.33,0.42,1.47,0.84,15.1,0.21,0,26.01,80.65,9.23,75,5.87,89.29,7.55,77.78,23.5,85.71,1.89,33.33,18.17,36.87,0.11,1.05,0,0,0.21,0,0.42,3.57,52.94,1.89,44.44,0.84,25,0.84,0.21,3.57,58.82,0,NA,0,NA,0,0,0,0,NA,NA,1.47,NA,NA,1.26,0,0,2.94,0,0,"CM2",0.420021,NA,0,20.977065,3.354336,2.099874,0,0.209979,0.839916,30.203124186366
"126","A. Jackson","Lincoln City","Lincoln City","England League One","2022/23","CB",NA,NA,28,250000,"30/06/2023",4,427,0,0.05,0,0,15.39,61.64,"England","England","right",187,80,"no",12.44,7.59,69.44,5.06,54.17,1.26,1.41,0.84,5.9,6.56,0.84,1,0.21,0,0,0.21,0,0,0,0.01,0,0,1,0.21,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.42,0,13.7,0,0.42,26.56,76.19,9.91,57.45,0.63,66.67,13.91,92.42,21.92,87.5,4.64,22.73,23.39,46.56,0,0,0,0,0,0,0,1.9,22.22,0.21,0,0,0,0,0,4.64,31.82,0,NA,0,NA,0,0,0,0,NA,NA,0.42,NA,NA,0,0,0,0,0,0,"CB",0,0,0,20.236064,5.270496,1.476448,0.21,0,0,0
"127","Lewis Gibson","Bristol Rovers","Bristol Rovers","England League One","2022/23","LCB",NA,NA,22,500000,"30/06/2023",5,426,0,0.27,0,0,13.52,67.19,"England","England","left",185,73,"yes",11.2,3.59,88.24,4.01,63.16,0,0,0.85,8.03,11.4,0.42,1,0.21,0,0,0.63,0,0,0,0.06,0,0,3,0.63,33.33,0,0,0.21,0,0.21,0,0,0,0,0.63,66.67,2.54,58.33,0.42,1.06,0.63,18.8,0.21,1.69,35.07,84.34,17.75,72.62,1.9,77.78,13.31,98.41,27.68,91.6,7.18,58.82,21.68,34.57,0,0,0,0,0,0,0,4.23,45,0.42,0,0,0,0,0,8.24,71.79,0,NA,0,NA,0,0,0,0,NA,NA,1.27,NA,NA,0.21,0,0,0,0,0,"CB",0.420021,0,0,29.578038,3.167816,5.915496,0.209979,0,0,0
"128","J. Stockley","Charlton Athletic","Charlton Athletic","England League One","2022/23","CF",NA,NA,29,900000,"30/06/2024",5,424,0,0.61,0,0.03,28.02,43.18,"England","England","right",188,79,"no",4.25,3.61,41.18,11.46,61.11,0.42,0.61,0.21,2.33,3.37,1.27,0,0,0,0,0.21,0,0,0,0.13,0,0,4,0.85,25,0,0,0.64,0,0.21,0,0.42,0,0.21,0.21,0,5.94,10.71,1.7,0.21,0,9.98,3.4,0.85,16.13,69.74,4.03,52.63,3.82,100,6.16,58.62,13.16,80.65,2.33,27.27,17.58,30.33,0.01,0.21,0,0,0,0,0.21,1.7,50,0.85,25,0.42,0,0.64,0,1.27,16.67,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"CF",0,0,0,11.249062,1.486598,0.211709,0.2125,0,0.2125,11.027027345
"129","C. Kirk","Charlton Athletic","Charlton Athletic","England League One","2022/23","LW","CF",NA,24,400000,"30/06/2025",5,424,0,0.16,0,0.47,5.94,35.71,"England","England","right",185,70,"no",2.55,2.33,36.36,0.64,0,0.42,0.62,0,1.27,1.86,0.64,0,0,0,0,0.64,0,0,0,0.03,0,0,2,0.42,0,0,0,1.91,11.11,1.27,0,0.42,50,0.21,1.06,20,1.7,25,1.91,1.06,0.21,22.5,1.49,0.64,26.75,82.54,5.94,60.71,11.25,98.11,6.37,73.33,23.77,89.29,1.06,60,16.83,15.51,0.1,1.7,0.21,0,0.42,50,0.64,2.97,71.43,2.33,45.45,0.42,50,0.85,0.42,3.61,88.24,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,1.06,0,0,2.55,0,0,"Winger",0.212,0,0.21,22.07945,0.847188,3.185464,0,0.212201,1.058985,38.073670912252
"130","M. Whittaker","Plymouth Argyle","Plymouth Argyle","England League One","2022/23","AMF","RWF",NA,21,1000000,"30/06/2025",5,423,2,1.65,1,0.19,18.09,42.35,"England","England","left",183,69,"yes",3.4,4.26,55,1.28,16.67,0.43,0.74,0,0.64,1.11,0.85,0,0,0,0,5.32,0.43,2,0.43,0.35,0,0,22,4.68,31.82,9.091,0.21,1.49,14.29,0.64,33.33,0.85,0,0.64,7.45,42.86,10.85,43.14,2.55,1.91,0.85,21.06,1.06,1.28,25.32,78.99,6.6,64.52,7.02,96.97,6.81,81.25,23.4,83.64,0.43,50,16.45,13.56,0.04,0.85,0,0,1.28,33.33,0.43,3.4,68.75,2.55,50,1.06,20,1.06,0.43,2.34,81.82,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0.43,0,0,1.06,0,0,"CAM",3.19307,1.22857142857143,0.426624,20.000268,2.343,1.914588,1.489176,0.212921,1.275,35.58570350741
"131","A. Randell","Plymouth Argyle","Plymouth Argyle","England League One","2022/23","LCMF","RCMF","LDMF",22,200000,"30/06/2024",5,422,1,0.6,1,0.14,12.8,51.67,"England","England","right",175,65,"no",7.04,4.69,59.09,2.35,54.55,0.21,0.36,0.21,4.05,6.79,0.43,1,0.21,0,0,1.71,0.21,1,0.21,0.13,0,0,9,1.92,33.33,11.111,0.21,0.43,0,0,0,0.43,0,0.21,1.28,66.67,3.84,33.33,0.64,0.85,0,31.35,0.64,0.21,45,81.99,12.37,60.34,6.4,93.33,19.62,93.48,39.24,87.5,5.33,48,23.28,44.85,0.03,0.64,0.43,0,0.21,100,0.21,8.1,55.26,1.28,16.67,0.85,50,0.21,0,5.33,76,0,NA,0,NA,0,0,0,0,NA,NA,0.85,NA,NA,0.43,0,0,2.77,0,0,"CM2",0.853376,1.61538461538462,0.21,36.8955,2.771321,4.0508,0.639936,0,0.213376,15.750916274208
"132","J. Brayford","Burton Albion","Burton Albion","England League One","2022/23","RB","LCB",NA,34,200000,"30/06/2024",5,418,0,0.75,0,0,12.49,50,"England","England","right",173,71,"no",5.17,3.44,68.75,4.52,57.14,0,0,0,2.8,4.33,0.86,1,0.22,0,0,1.29,0,0,0,0.16,0,0,5,1.08,40,0,0,0.86,25,0,0,0.86,25,0,0.65,100,1.08,60,1.08,1.29,1.29,18.52,1.29,0.43,27.99,73.08,17.87,66.27,2.8,100,5.17,83.33,18.52,88.37,8.83,43.9,26.43,42.49,0,0,0,0,0.22,0,0,8.4,51.28,2.37,45.45,1.08,40,0.65,0.22,8.83,80.49,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"FB",0.65,0,0,20.455092,2.365,7.107267,0.432,0.215,1.077165,15.30731296157
"133","A. Evans","Bristol Rovers","Bristol Rovers","England League One","2022/23","RCMF","RW","LCMF",24,400000,"30/06/2025",5,418,2,1.46,1,0.35,18.09,52.38,"England","England","right",186,80,"no",9.47,7.11,78.79,2.37,27.27,0.22,0.31,0.22,3.66,5.26,0.86,0,0,0,0,3.23,0.43,1,0.22,0.31,0,0,9,1.94,55.56,22.222,0.22,2.15,60,0.65,100,1.51,42.86,0.22,2.58,33.33,4.74,36.36,0.86,0.43,0,19.38,0.86,0.86,31.65,77.55,10.12,61.7,7.54,97.14,9.26,79.07,25.84,84.17,3.88,44.44,21.8,34.15,0.08,0.86,0.22,0,0.22,0,0.65,6.24,48.28,2.8,53.85,1.08,20,0.65,1.72,8.18,71.05,0,NA,0,NA,0,0,0,0,NA,NA,1.08,NA,NA,2.37,0.43,50,3.44,1,100,"CM2",0.859914,1.38709677419355,0,24.544575,5.601969,5.81189,1.077864,1.29,1.5078,48.3925820824
"134","J. Edwards","Plymouth Argyle","Plymouth Argyle","England League One","2022/23","LWB","RWB","LB",31,400000,"30/06/2025",5,418,0,0.25,1,0.76,10.33,50,"England","England","right",173,73,"no",7.11,4.52,52.38,0.86,75,0.65,1.06,0.86,4.09,6.71,0.86,1,0.22,0,0,1.08,0,0,0,0.05,0,0,3,0.65,0,0,0.22,1.51,28.57,0.65,33.33,0.86,25,0.22,0.86,75,2.58,50,1.29,1.51,0.86,27.34,0.86,0.65,37.68,80.57,14,66.15,7.75,97.22,10.98,82.35,31,88.89,5.17,45.83,19.44,28.93,0.16,1.51,0,0,0.22,0,0.22,5.17,66.67,2.15,40,0.22,0,1.08,0.43,6.89,84.38,0,NA,0,NA,0,0,0,0,NA,NA,0.65,NA,NA,0,0,0,0,0,0,"WB",0.645,0,0,30.358776,2.367576,5.813782,0,0.431407,0.86,23.953844841854
"135","R. Hendry","Forest Green Rovers","Forest Green Rovers","England League One","2022/23","RCMF","LCMF",NA,24,300000,"30/06/2023",5,416,0,0.1,0,0.44,16.66,53.25,"Scotland","Scotland","right",176,73,"no",7.36,6.49,56.67,1.51,71.43,0.22,0.28,0,3.46,4.4,1.73,3,0.65,0,0,1.08,0,0,0,0.02,0,0,4,0.87,0,0,0,1.08,20,0.65,33.33,0.43,0,0,1.51,42.86,4.54,38.1,0.87,0.43,0.22,21.42,0.65,1.3,33.75,81.41,9.74,66.67,6.06,96.43,12.76,86.44,28.77,86.47,3.89,61.11,19.1,31.13,0.1,1.08,0.22,0,0.22,100,0.22,4.98,69.57,1.73,62.5,0.87,100,1.3,0.43,6.27,58.62,0,NA,0,NA,0,0,0,0,NA,NA,0.43,NA,NA,1.08,0,0,0.22,0,0,"CM2",0.647186,0,0.22,27.475875,3.677883,3.675474,0,0.216,1.08125,27.2199557245
"136","J. Henry","Oxford United","Oxford United","England League One","2022/23","RWB","RAMF","RCMF",33,200000,"30/06/2024",5,414,0,0.77,0,0.68,14.78,44.12,"England","England, Scotland","right",182,77,"no",6.3,5.22,54.17,0.87,25,0,0,0.43,3.48,5.39,1.74,1,0.22,0,0,2.17,0,0,0,0.17,0,0,11,2.39,36.36,0,0,2.83,15.38,0.22,100,2.61,8.33,0.22,1.96,33.33,4.13,47.37,1.96,0.65,0.22,18.48,1.3,0.65,22.83,64.76,7.17,51.52,3.48,87.5,7.83,61.11,18.04,74.7,2.17,50,19.89,35.94,0.15,1.96,0,0,0.65,33.33,0.65,1.96,44.44,3.7,41.18,0.43,50,1.09,0,3.91,72.22,0,NA,0,NA,0,0,0,0,NA,NA,0.22,NA,NA,1.52,0,0,3.26,0,0,"WB",0.653268,0,0.216645,14.784708,2.827674,2.823802,0.869004,0.435254,1.52366,45.438900734708
"137","N. Lonwijk","Plymouth Argyle","Plymouth Argyle","England League One","2022/23","CB","RB","LCB",20,300000,"30/06/2025",5,413,0,0,1,0.17,17.65,64.2,"Netherlands","Netherlands, Suriname","right",188,74,"yes",10.46,7.41,79.41,5.01,65.22,0.44,0.71,0.65,4.14,6.79,1.31,2,0.44,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0.22,0.44,0,0,0,0.44,0,0.22,0.22,100,1.74,37.5,0.44,0.44,0,39.01,0.65,0.44,59.49,85.35,26.8,72.36,2.4,100,27.24,96.8,54.7,89.24,4.36,45,21.69,36.94,0.04,0.44,0.22,0,0,0,0.22,5.23,70.83,0.65,33.33,0.22,0,0.22,0,12.42,63.16,0,NA,0,NA,0,0,0,0,NA,NA,1.31,NA,NA,0,0,0,0,0,0,"CB",0.22,NA,0,50.774715,5.884281,7.844472,0,0,0.216645,11.59839223341
"138","S. Finley","Bristol Rovers","Bristol Rovers","England League One","2022/23","LCMF","DMF",NA,30,300000,"30/06/2023",5,412,0,0.15,0,0.03,18.79,54.65,"England","England","right",170,68,"no",13.54,8.74,75,1.97,44.44,0.66,0.96,0.44,6.33,9.26,1.31,0,0,0,0,1.09,0,0,0,0.03,0,0,5,1.09,0,0,0,1.09,40,0.66,33.33,0.22,0,0,1.09,60,4.81,22.73,0.22,0.66,0,21.84,0.22,0.87,39.1,75.98,15.51,66.2,6.55,96.67,10.49,75,31.02,84.51,6.99,43.75,20.46,40.51,0.01,0.44,0.22,0,0,0,0,8.74,52.5,1.75,12.5,1.09,20,0.44,0.66,9.17,73.81,0,NA,0,NA,0,0,0,0,NA,NA,1.31,NA,NA,0,0,0,0,0,0,"CM2",0.654,0,0,29.70818,6.555,6.768377,0,0.436,0.21875,10.0337809095
"139","D. Charles","Bolton Wanderers","Bolton Wanderers","England League One","2022/23","CF","RWF",NA,27,700000,"30/06/2025",5,411,0,1.36,0,0,18.61,37.65,"England","England, Northern Ireland","right",178,67,"no",3.28,3.94,61.11,1.09,0,0.22,0.45,0,0.66,1.36,1.09,0,0,0,0,2.63,0,0,0,0.3,0,0,9,1.97,33.33,0,0,0.66,0,0.22,0,0.44,0,0,3.5,56.25,10.29,34.04,3.72,0.88,0,6.13,0.66,2.19,8.54,56.41,3.5,50,1.53,100,2.19,50,7.23,63.64,0.66,33.33,19.05,31.98,0,0.22,0,0,0.44,0,0,1.75,50,0.88,50,0.44,0,0.66,0,0.44,100,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"CF",1.96875,0,0,4.817414,2.407734,0.44,0.656601,0,0.44,5.80069248
