"","Player","Team","Team_within_selected_timeframe","League","Season","Main_Position","Secondary_Position","Tertiary_Position","Age","Market_value","Contract_expires","Matches_played","Minutes_played","Goals","xG","Assists","xA","Duels_per_90","Duels_won_.","Birth_country","Passport_country","Foot","Height","Weight","On_loan","Successful_defensive_actions_per_90","Defensive_duels_per_90","Defensive_duels_won_.","Aerial_duels_per_90","Aerial_duels_won_.","Sliding_tackles_per_90","PAdj_Sliding_tackles","Shots_blocked_per_90","Interceptions_per_90","PAdj_Interceptions","Fouls_per_90","Yellow_cards","Yellow_cards_per_90","Red_cards","Red_cards_per_90","Successful_attacking_actions_per_90","Goals_per_90","Non.penalty_goals","Non.penalty_goals_per_90","xG_per_90","Head_goals","Head_goals_per_90","Shots","Shots_per_90","Shots_on_target_.","Goal_conversion_.","Assists_per_90","Crosses_per_90","Accurate_crosses_.","Crosses_from_left_flank_per_90","Accurate_crosses_from_left_flank_.","Crosses_from_right_flank_per_90","Accurate_crosses_from_right_flank_.","Crosses_to_goalie_box_per_90","Dribbles_per_90","Successful_dribbles_.","Offensive_duels_per_90","Offensive_duels_won_.","Touches_in_box_per_90","Progressive_runs_per_90","Accelerations_per_90","Received_passes_per_90","Received_long_passes_per_90","Fouls_suffered_per_90","Passes_per_90","Accurate_passes_.","Forward_passes_per_90","Accurate_forward_passes_.","Back_passes_per_90","Accurate_back_passes_.","Lateral_passes_per_90","Accurate_lateral_passes_.","Short_._medium_passes_per_90","Accurate_short_._medium_passes_.","Long_passes_per_90","Accurate_long_passes_.","Average_pass_length_m","Average_long_pass_length_m","xA_per_90","Shot_assists_per_90","Second_assists_per_90","Third_assists_per_90","Smart_passes_per_90","Accurate_smart_passes_.","Key_passes_per_90","Passes_to_final_third_per_90","Accurate_passes_to_final_third_.","Passes_to_penalty_area_per_90","Accurate_passes_to_penalty_area_.","Through_passes_per_90","Accurate_through_passes_.","Deep_completions_per_90","Deep_completed_crosses_per_90","Progressive_passes_per_90","Accurate_progressive_passes_.","Conceded_goals","Conceded_goals_per_90","Shots_against","Shots_against_per_90","Clean_sheets","Save_rate_.","xG_against","xG_against_per_90","Prevented_goals","Prevented_goals_per_90","Back_passes_received_as_GK_per_90","Exits_per_90","Aerial_duels_per_90.1","Free_kicks_per_90","Direct_free_kicks_per_90","Direct_free_kicks_on_target_.","Corners_per_90","Penalties_taken","Penalty_conversion_.","General_Position","Dribbles_Completed","Goals_per_xG","Smart_Passes_Completed","Passes_Completed","Defensive_Duels_Won","Progressive_Passes_Completed","Shots_On_Target","Crosses_Completed","Penalty_Area_Passes_Completed","Chance_Creation"
"311","M. Nakamba","Luton Town","Luton Town","English Championship","2022/23","DMF","RCMF","LCMF",29,4000000,"30/06/2024",17,1540,0,0.03,0,0.62,19.81,51.33,"Zimbabwe","Zimbabwe","left",177,71,"yes",10.34,8.65,68.24,2.81,39.58,0.47,0.7,0.23,3.97,5.98,1.11,2,0.12,0,0,0.58,0,0,0,0,0,0,3,0.18,0,0,0,0.18,66.67,0.18,66.67,0,0,0.06,0.88,46.67,4.32,31.08,0.23,0.64,0.29,16.19,0.06,0.7,33.19,83.45,11.69,73,4.15,97.18,12.56,89.3,30.74,86.31,2.34,47.5,17.15,31.72,0.04,0.47,0.12,0,0.18,33.33,0.12,5.79,77.78,0.76,38.46,0.23,25,0.29,0.06,4.62,70.89,0,NA,0,NA,0,0,0,0,NA,NA,0.29,NA,NA,0.06,0,0,0,0,0,"CDM",0.410696,NA,0.059994,27.697055,5.90276,3.275118,0,0.120006,0.292296,10.130996282588
"312","R. Porteous","Watford","Watford","English Championship","2022/23","RCB",NA,NA,24,2500000,"30/06/2027",16,1539,2,0.85,1,0.13,18.25,62.18,"Scotland","Scotland","right",188,73,"no",11.11,6.02,68.93,6.2,55.66,0.47,0.68,0.82,6.49,9.38,0.88,5,0.29,0,0,0.41,0.12,2,0.12,0.05,2,0.12,5,0.29,40,40,0.06,0.06,0,0,0,0.06,0,0,0.41,71.43,1.81,74.19,0.64,0.58,0.29,27.49,0.58,1.93,44.44,84.61,16.32,69.18,1.93,90.91,21.93,96.8,38.25,90.83,6.2,46.23,22.77,41.46,0.01,0.06,0,0,0.12,0,0.06,4.74,51.85,0.47,0,0.76,15.38,0.12,0,7.19,54.47,0,NA,0,NA,0,0,0,0,NA,NA,0.99,NA,NA,0,0,0,0,0,0,"CB",0.292863,2.4,0,37.600684,4.149586,3.916393,0.116,0,0,6.28204303
"313","Y. Meïté","Reading","Reading","English Championship","2022/23","CF","RW",NA,27,1500000,"30/06/2023",27,1536,4,7.26,2,0.72,28.07,40.08,"France","France, Côte d'Ivoire","left",184,82,"no",3.57,3.87,54.55,9.43,44.1,0.12,0.14,0,1.35,1.58,1.58,3,0.18,0,0,3.69,0.23,4,0.23,0.43,0,0,36,2.11,38.89,11.111,0.12,1.82,9.68,0.88,6.67,0.82,14.29,0.18,4.8,56.1,11.43,34.36,3.16,1.11,0.47,5.57,1.05,1.46,10.61,61.33,2.11,47.22,2.52,90.7,2.93,50,8.5,72.41,0.41,57.14,19.46,11.42,0.04,0.47,0,0,0,0,0.18,0.59,60,1,17.65,0,0,0.29,0.12,0.94,62.5,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,1,0,"CF",2.6928,0.534883720930233,0,6.507113,2.111085,0.5875,0.820579,0.176176,0.1765,9.749173704072
"314","A. Alese","Sunderland","Sunderland","English Championship","2022/23","LB",NA,NA,22,1000000,"30/06/2025",20,1531,1,0.98,0,0.6,17.52,53.69,"England","England, Nigeria","left",192,78,"no",10.29,6.7,71.05,5.35,42.86,0.53,0.79,0.29,5,7.5,0.53,2,0.12,0,0,1,0.06,1,0.06,0.06,0,0,9,0.53,22.22,11.111,0,1.41,33.33,1.35,34.78,0.06,0,0.18,0.65,63.64,1.94,42.42,1.47,0.88,0.12,27.28,1.76,0.24,36.98,81.88,17.4,79.39,4.29,91.78,9.64,84.76,32.27,88.34,3.41,41.38,17.2,24.81,0.04,0.41,0,0,0,0,0.12,4.35,60.81,0.88,33.33,0.29,20,0.29,0.29,5.94,63.37,0,NA,0,NA,0,0,0,0,NA,NA,0.53,NA,NA,0,0,0,0,0,0,"FB",0.41366,1,0,30.279224,4.76035,3.764178,0.117766,0.469953,0.293304,11.755792345298
"315","S. Ajayi","West Bromwich Albion","West Bromwich Albion","English Championship","2022/23","RCB",NA,NA,29,3500000,"30/06/2025",21,1530,1,1.86,0,0.05,16.65,61.13,"England","England, Nigeria","right",193,83,"no",6.76,4.65,72.15,6.88,63.25,0.18,0.26,0.41,3.24,4.82,0.65,2,0.12,0,0,0.59,0.06,1,0.06,0.11,0,0,10,0.59,50,10,0,0.24,25,0,0,0.24,25,0.06,0.35,33.33,1.76,40,0.65,1.12,0.35,29.76,0.18,0.53,44.59,87.34,16.65,71.73,2.71,100,22.41,97.38,39.53,92.71,4.82,46.34,20.68,32.38,0,0.12,0.06,0,0.29,40,0.06,4.94,59.52,0.82,28.57,0.47,12.5,0.24,0.06,6,71.57,0,NA,0,NA,0,0,0,0,NA,NA,2.12,NA,NA,0,0,0,0,0,0,"CB",0.116655,0.545454545454545,0.116,38.944906,3.354975,4.2942,0.295,0.06,0.234274,7.450688901492
"316","C. Brittain","Blackburn Rovers","Blackburn Rovers","English Championship","2022/23","RB","LB","LWB",25,2000000,"30/06/2026",26,1530,0,0.34,1,0.72,22.53,50.91,"England","England","right",181,68,"no",10.41,9.06,65.58,1.94,42.42,0.41,0.55,0.24,4.06,5.43,0.65,2,0.12,0,0,3,0,0,0,0.02,0,0,4,0.24,25,0,0.06,2.12,25,0.41,14.29,1.71,27.59,0.12,4.59,47.44,7.82,40.6,1,2.18,0.65,29.41,2.47,0.47,41.59,78.08,12.65,56.74,8.24,94.29,14.41,85.71,34.59,86.56,5,40,20.76,38.99,0.04,0.53,0.06,0.06,0.71,33.33,0.53,5.65,51.04,2.71,41.3,1.06,27.78,0.71,0.53,7.12,62.81,0,NA,0,NA,0,0,0,0,NA,NA,0.59,NA,NA,0,0,0,0,0,0,"FB",2.177496,0,0.236643,32.473472,5.941548,4.472072,0.06,0.53,1.11923,37.662053987276
"317","J. Hugill","Rotherham United","Rotherham United","English Championship","2022/23","CF",NA,NA,30,900000,"30/06/2026",24,1529,5,5.2,0,0.58,42.03,35.01,"England","England","right",180,75,"no",2.59,2.88,46.94,16.83,39.16,0.06,0.08,0.12,1.18,1.68,2.53,5,0.29,0,0,1.06,0.29,3,0.18,0.31,2,0.12,20,1.18,55,25,0,0.35,0,0.06,0,0.24,0,0.06,1,35.29,7.83,24.06,2.24,0.24,0.12,4.89,2.12,1.77,11.83,63.18,3.77,57.81,2.35,80,2.65,55.56,11.18,64.21,0.29,100,14.46,6.55,0.03,0.29,0,0,0.18,33.33,0.06,2.24,63.16,0.94,31.25,0.18,66.67,0.35,0,1.53,80.77,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,2,100,"CF",0.3529,0.935483870967742,0.059994,7.474194,1.351872,1.235781,0.649,0,0.29375,6.932409038188
"318","M. Obafemi","Burnley","Burnley","English Championship","2022/23","CF",NA,NA,22,4000000,"30/06/2024",31,1525,5,4,2,1.05,12.04,29.9,"Republic of Ireland","Republic of Ireland, Nigeria","right",169,71,"yes",2.18,2.07,60,1.95,12.12,0.12,0.24,0.06,0.83,1.7,0.41,6,0.35,0,0,2.01,0.3,5,0.3,0.24,0,0,22,1.3,54.55,22.727,0.12,0.47,62.5,0.24,50,0.24,75,0.12,1.95,48.48,5.9,28,2.83,0.65,0.59,9.27,1.12,0.41,12.22,81.64,0.89,46.67,4.6,91.03,3.78,89.06,11.69,82.32,0.06,100,12.49,1.15,0.06,0.59,0.06,0,0.12,50,0.35,0.47,75,0.65,63.64,0.12,50,0.47,0.3,0.94,62.5,0,NA,0,NA,0,0,0,0,NA,NA,0.06,NA,NA,0,0,0,0,0,0,"CF",0.94536,1.25,0.06,9.976408,1.242,0.5875,0.70915,0.29375,0.41366,19.62281509378
"319","J. Bogle","Sheffield United","Sheffield United","English Championship","2022/23","RWB","RB",NA,22,4000000,"30/06/2024",20,1520,2,1.48,1,1.54,21.02,45.63,"England","England","right",178,69,"no",7.99,5.68,60.42,3.08,48.08,0.12,0.17,0.12,4.44,6.2,1.24,7,0.41,0,0,4.32,0.12,2,0.12,0.09,0,0,22,1.3,27.27,9.091,0.06,2.96,26,0.3,40,2.66,24.44,0.47,5.63,50.53,8.82,42.28,2.19,2.84,1.24,22.26,1.78,0.89,30.32,68.75,11.37,57.29,4.8,91.36,8.82,75.17,23.74,79.3,3.67,35.48,19.65,29.53,0.09,0.53,0.18,0,0.83,42.86,0.47,5.21,50,3.49,38.98,1.01,17.65,0.89,0.71,7.34,77.42,0,NA,0,NA,0,0,0,0,NA,NA,0.47,NA,NA,0,0,0,0,0,0,"WB",2.844839,1.33333333333333,0.355738,20.845,3.431856,5.682628,0.35451,0.7696,1.360402,41.652755756692
"320","A. King","Bristol City","Bristol City","English Championship","2022/23","CB","RDMF","LDMF",34,300000,"",25,1506,0,1.84,1,0.11,14.94,55.2,"England","England, Wales","right",184,79,"no",10.1,6.45,70.37,3.35,41.07,0.3,0.43,0.78,5.26,7.54,0.6,2,0.12,0,0,0.66,0,0,0,0.11,0,0,9,0.54,11.11,0,0.06,0.84,35.71,0.3,40,0.54,33.33,0.06,0.3,20,1.49,44,1.08,0.24,0,24.68,0.3,0.48,40.76,81.96,16.14,68.15,6.39,96.26,13.27,91.89,35.14,86.73,4.78,55,18.1,21.81,0.01,0.18,0,0,0.3,80,0.12,5.5,60.87,1.43,66.67,0.3,80,0.66,0.3,6.51,66.06,0,NA,0,NA,0,0,0,0,NA,NA,1.49,NA,NA,0.12,0,0,0,0,0,"CB",0.06,0,0.24,33.406896,4.538865,4.300506,0.059994,0.299964,0.953381,16.856033342506
"321","J. Lawrence-Gabriel","Blackpool","Blackpool","English Championship","2022/23","RB",NA,NA,24,1000000,"30/06/2025",20,1505,0,0.17,1,0.95,20.51,48.69,"England","England, Scotland","right",178,75,"no",9.63,7.42,56.45,6.1,50.98,0.3,0.39,0.48,5.14,6.75,1.02,2,0.12,0,0,0.84,0,0,0,0.01,0,0,4,0.24,0,0,0.06,1.2,25,0.06,0,1.08,22.22,0.24,0.96,56.25,4.07,33.82,0.9,0.9,0.96,14.53,1.38,1.2,24.94,70.74,10.88,55.49,4.31,93.06,6.34,79.25,19.38,79.63,4.43,43.24,19.12,26.45,0.06,0.42,0,0,0.12,0,0.18,4.25,45.07,1.73,31.03,0.42,0,0.3,0.36,5.56,63.44,0,NA,0,NA,0,0,0,0,NA,NA,0.54,NA,NA,0,0,0,0,0,0,"FB",0.54,0,0,17.642556,4.18859,3.527264,0,0.3,0.536819,16.274144785102
"322","I. Louza","Watford","Watford","English Championship","2022/23","LCMF","LDMF",NA,23,9000000,"30/06/2028",20,1497,4,2.36,3,2.67,19.84,40,"France","France, Morocco","left",178,65,"no",8.6,8.18,47.79,2.28,50,0.9,1.35,0.06,3.79,5.66,1.8,7,0.42,0,0,1.98,0.24,4,0.24,0.14,0,0,23,1.38,52.17,17.391,0.18,1.44,33.33,0.72,33.33,0.72,33.33,0.3,1.5,44,5.41,33.33,1.08,1.02,0.36,39.38,0.78,0.78,53.75,86.47,18.16,77.15,8.96,95.3,16.65,90.97,46.11,91.26,6.31,62.86,18.19,35.96,0.16,1.44,0.06,0.06,0.48,25,0.3,8.18,77.21,2.46,43.9,1.14,47.37,0.78,0.42,8.84,82.99,0,NA,0,NA,0,0,0,0,NA,NA,0.24,NA,NA,1.92,0.18,66.67,3.79,1,0,"CM2",0.66,1.71428571428571,0.12,46.477625,3.909222,7.336316,0.719946,0.479952,1.07994,34.237465533864
"323","J. Lowe","Queens Park Rangers","Queens Park Rangers","English Championship","2022/23","CF","AMF","RW",28,1500000,"30/06/2023",19,1494,3,2.77,2,1.62,20,34.34,"England","England, Jamaica","right",183,75,"no",5.18,4.28,57.75,3.37,21.43,0.06,0.08,0.12,2.65,3.62,1.33,4,0.24,0,0,2.89,0.18,2,0.12,0.17,1,0.06,16,0.96,43.75,18.75,0.12,1.87,35.48,0.66,36.36,1.2,35,0.3,4.1,44.12,8.25,33.58,2.53,0.9,0.48,7.77,0.72,0.9,14.64,71.6,4.34,62.5,3.25,90.74,3.92,66.15,12.11,79.1,0.72,33.33,16.54,14.43,0.1,0.54,0,0,0,0,0.42,1.57,53.85,1.57,57.69,0,0,0.42,0.72,2.05,73.53,0,NA,0,NA,0,0,0,0,NA,NA,0.06,NA,NA,0.06,0,0,0.24,1,100,"CF",1.80892,1.05882352941176,0,10.48224,2.4717,1.507365,0.42,0.663476,0.905733,28.259181957386
"324","S. Long","Reading","Reading","English Championship","2022/23","CF",NA,NA,36,300000,"30/06/2023",29,1478,1,2.71,1,0.92,29.84,36.33,"Republic of Ireland","Republic of Ireland","right",178,81,"no",4.93,4.87,58.75,7.49,42.28,0.18,0.25,0,1.89,2.55,1.22,1,0.06,0,0,0.97,0.06,0,0,0.17,0,0,10,0.61,30,10,0.06,0.73,8.33,0.24,0,0.49,12.5,0.06,1.83,40,9.5,25,2.07,0.67,0.49,8.83,1.64,1.04,16.01,69.2,2.98,48.98,4.14,89.71,4.75,66.67,14.74,73.14,0.55,44.44,13.44,8.68,0.06,0.55,0,0,0.12,0,0.24,0.91,66.67,0.97,12.5,0.12,0,0.24,0.06,1.22,50,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,1,100,"CF",0.732,0.352941176470588,0,11.07892,2.861125,0.61,0.183,0.060809,0.12125,12.103244618598
"325","B. Woodburn","Preston North End","Preston North End","English Championship","2022/23","LWF","LCMF","RCMF",23,1000000,"30/06/2023",37,1476,1,2.65,1,0.29,23.6,41.34,"England","England, Wales","right",174,72,"no",8.23,8.96,52.38,2.8,26.09,0.55,0.76,0.06,2.99,4.14,1.28,3,0.18,0,0,2.13,0.06,1,0.06,0.16,0,0,31,1.89,16.13,3.226,0.06,1.04,35.29,0.49,50,0.49,25,0,2.62,51.16,7.07,39.66,1.4,0.98,0.79,15.85,0.91,1.34,26.34,79.17,7.93,63.85,5.73,96.81,5.98,76.53,22.56,84.32,2.74,53.33,17.16,26.38,0.02,0.43,0.06,0,0.37,33.33,0.06,4.02,62.12,1.83,43.33,0.43,42.86,0.43,0.49,3.41,73.21,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0.06,0.06,0,0.06,0,0,"Winger",1.340392,0.375,0.123321,20.853378,4.693248,2.496461,0.304857,0.367016,0.792939,14.164988155806
"326","J. Magennis","Wigan Athletic","Wigan Athletic","English Championship","2022/23","CF",NA,NA,32,350000,"30/06/2024",36,1438,1,3.05,1,1.7,32.67,35.44,"Northern Ireland","Northern Ireland","right",188,92,"no",2.69,2.75,47.73,15.33,39.59,0.06,0.08,0.13,1.31,1.76,1.94,5,0.31,0,0,1.44,0.06,1,0.06,0.19,0,0,20,1.25,30,5,0.06,1.06,35.29,0.38,33.33,0.69,36.36,0.13,0.94,73.33,5.57,25.84,2.19,0.5,0.31,7.26,3.07,1.06,10.83,63.01,2.5,52.5,2.57,82.93,3.38,59.26,9.58,66.01,0.31,60,14.49,5.64,0.11,0.38,0,0,0,0,0.31,1.25,50,0.81,23.08,0,0,0.19,0.25,0.81,61.54,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"CF",0.689302,0.315789473684211,0,6.823983,1.312575,0.498474,0.375,0.374074,0.186948,17.932429719612
"327","George Hall","Birmingham City","Birmingham City","English Championship","2022/23","RCMF","AMF","LCMF",18,0,"",30,1432,2,2.49,1,1.04,24.51,32.05,"England","England","right",175,70,"no",6.98,6.6,60,4.15,25.76,0.38,0.5,0.19,2.64,3.5,1.13,0,0,0,0,1.76,0.13,2,0.13,0.16,0,0,14,0.88,42.86,14.286,0.06,0.82,23.08,0.25,50,0.5,12.5,0.13,2.83,40,9.24,22.45,1.57,0.94,0.75,6.41,0.63,0.75,13.76,74.43,3.21,64.71,4.15,87.88,3.46,72.73,12,80.63,0.94,40,16.03,9.4,0.07,0.57,0,0,0.31,20,0.25,1.13,50,0.63,40,0.13,0,0.13,0.19,1.13,50,0,NA,0,NA,0,0,0,0,NA,NA,0.13,NA,NA,0,0,0,0.06,0,0,"CM2",1.132,0.8125,0.062,10.241568,3.96,0.565,0.377168,0.189256,0.252,15.079418510832
"328","Ched Evans","Preston North End","Preston North End","English Championship","2022/23","CF",NA,NA,34,250000,"30/06/2024",26,1431,9,5.56,1,1.01,38.68,34.31,"Wales","Wales","right",183,76,"no",4.28,4.4,55.71,10.57,29.17,0,0,0.13,1.82,2.57,1.76,6,0.38,1,0.06,2.64,0.57,9,0.57,0.35,4,0.25,38,2.39,44.74,23.684,0.06,0.82,15.38,0.38,16.67,0.38,16.67,0.06,2.39,50,13.58,30.09,4.09,0.63,0.44,11.51,2.01,2.2,21.01,66.47,5.66,44.44,5.47,86.21,4.72,73.33,19.18,70.49,1.01,31.25,13.21,9.1,0.06,0.57,0,0.06,0.63,40,0.38,2.52,42.5,1.13,38.89,0.88,28.57,0.69,0.19,1.82,55.17,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"CF",1.195,1.62857142857143,0.252,13.965347,2.45124,1.004094,1.069286,0.126116,0.439457,25.389390565058
"329","C. Coventry","Rotherham United","Rotherham United","English Championship","2022/23","DMF",NA,NA,23,1500000,"30/06/2024",16,1421,0,0.34,2,1.09,17.92,51.24,"England","England, Republic of Ireland","right",177,65,"yes",10.58,7.92,58.4,2.79,50,0.38,0.54,0.51,5.57,7.86,1.08,3,0.19,0,0,1.01,0,0,0,0.02,0,0,7,0.44,28.57,0,0.13,1.08,35.29,0.32,40,0.76,33.33,0.13,0.82,61.54,3.23,47.06,0.19,0.44,0.13,16.66,0.06,0.89,32.68,77.52,12.92,65.69,3.8,93.33,10.26,83.95,27.04,85.01,4.56,43.06,17.51,33.62,0.07,0.89,0,0,0.06,0,0.13,5.57,64.77,1.46,56.52,0.44,14.29,0.38,0.38,5,65.82,0,NA,0,NA,0,0,0,0,NA,NA,0.25,NA,NA,1.2,0,0,1.84,0,0,"CDM",0.504628,0,0,25.333536,4.62528,3.291,0.125708,0.381132,0.825192,17.91191718724
"330","A. Adomah","Queens Park Rangers","Queens Park Rangers","English Championship","2022/23","RW","RWF","RAMF",35,250000,"30/06/2024",37,1404,2,1.92,0,1.84,19.81,42.72,"England","England, Ghana","right",185,73,"no",5.45,4.74,60.81,2.69,21.43,0.38,0.56,0.13,2.18,3.17,0.83,2,0.13,0,0,4.87,0.13,2,0.13,0.12,0,0,19,1.22,31.58,10.526,0,5.51,34.88,0.26,25,5.19,35.8,0.64,4.17,58.46,8.85,42.03,2.05,1.41,1.28,13.78,1.28,0.9,22.18,65.61,5.9,54.35,4.55,97.18,7.5,56.41,14.87,81.47,1.99,29.03,19.97,17.98,0.12,1.22,0,0,0.19,66.67,0.64,1.79,57.14,4.81,45.33,0.51,37.5,0.64,1.92,4.81,78.67,0,NA,0,NA,0,0,0,0,NA,NA,0.13,NA,NA,0.32,0.06,0,0.64,0,0,"Winger",2.437782,1.08333333333333,0.126673,14.552298,2.882394,3.784027,0.385276,1.921888,2.180373,56.374069968466
"331","C. Drameh","Luton Town","Luton Town","English Championship","2022/23","RWB","RB",NA,21,3000000,"30/06/2024",16,1398,0,0.41,2,2.29,18.41,48.25,"England","England, Gambia","right",175,69,"yes",10.88,7.79,62.81,2.58,37.5,0.19,0.29,0.13,5.79,8.6,0.39,4,0.26,0,0,3.22,0,0,0,0.03,0,0,7,0.45,14.29,0,0.13,3.99,35.48,0.13,0,3.86,36.67,0.58,3.15,53.06,5.34,37.35,1.22,1.93,0.32,20.54,1.55,0.45,32.9,72.02,12.1,64.89,5.34,95.18,10.88,68.64,24.53,80.84,4.64,56.94,21.44,35.26,0.15,1.35,0,0,0.19,33.33,0.64,5.47,64.71,4.57,49.3,0.71,9.09,0.84,1.42,8.88,76.81,0,NA,0,NA,0,0,0,0,NA,NA,0.64,NA,NA,0.45,0,0,1.55,0,0,"WB",1.67139,0,0.063327,23.69458,4.892899,6.820728,0.064305,1.415652,2.25301,56.177663088828
"332","R. Norrington-Davies","Sheffield United","Sheffield United","English Championship","2022/23","LCB","LWB",NA,23,3000000,"30/06/2024",15,1397,0,0.64,0,1.24,23.39,57.3,"Saudi Arabia","Saudi Arabia, Wales","left",181,68,"no",11.53,9.53,75.68,5.48,52.94,0.26,0.41,0.26,4.06,6.49,1.16,4,0.26,0,0,2,0,0,0,0.04,0,0,5,0.32,20,0,0,2.83,29.55,2.83,29.55,0,0,0.39,1.87,58.62,4.19,41.54,0.77,2.38,1.35,27.64,1.03,0.71,39.49,80.42,16.94,74.14,6.25,96.91,10.24,79.25,31.95,89.11,4.7,52.05,20.21,35.71,0.08,0.71,0.06,0.06,0,0,0.39,6.38,71.72,2.64,31.71,0.19,0,0.06,0.84,9.41,76.03,0,NA,0,NA,0,0,0,0,NA,NA,1.1,NA,NA,0,0,0,0,0,0,"CB",1.096194,0,0,31.757858,7.212304,7.154423,0.064,0.836265,0.837144,27.775187827282
"333","D. Pelkas","Hull City","Hull City","English Championship","2022/23","AMF","LW","RW",29,3200000,"30/06/2023",26,1395,2,3.19,0,0.63,17.23,40.45,"Greece","Greece","right",175,73,"yes",5.35,5.23,56.79,1.35,19.05,0.84,1.15,0,1.55,2.12,1.55,6,0.39,0,0,2.32,0.13,2,0.13,0.21,1,0.06,26,1.68,30.77,7.692,0,0.97,20,0.52,25,0.45,14.29,0.06,2.13,54.55,7.1,37.27,1.81,2.45,0.65,18.9,1.03,0.77,26.9,77.22,7.35,69.3,6.06,90.43,7.68,75.63,24.84,81.56,1.16,33.33,16.36,21.62,0.04,0.52,0,0,1.1,41.18,0.19,3.29,66.67,1.74,51.85,0.77,33.33,0.84,0.13,3.87,68.33,0,NA,0,NA,0,0,0,0,NA,NA,0.13,NA,NA,0.52,0.13,50,2.58,0,0,"CAM",1.161915,0.619047619047619,0.45298,20.77218,2.970117,2.644371,0.516936,0.194,0.90219,23.51816880598
"334","O. Kakay","Queens Park Rangers","Queens Park Rangers","English Championship","2022/23","RB",NA,NA,25,400000,"30/06/2024",21,1392,0,0.59,1,0.95,20.82,50.62,"England","England, Sierra Leone","right",180,72,"no",8.73,6.21,70.83,2.78,46.51,0.58,0.84,0.39,3.75,5.42,0.84,2,0.13,0,0,4.98,0,0,0,0.04,0,0,12,0.78,16.67,0,0.06,4.53,44.29,1.1,58.82,3.43,39.62,0.52,4.46,63.77,8.6,43.61,0.97,1.94,0.71,17.65,0.84,0.84,27.41,71.93,9.63,59.06,4.66,95.83,8.47,73.28,19.59,83.5,3.43,41.51,21.15,26.51,0.06,0.39,0,0,0.13,0,0.26,3.1,56.25,3.69,45.61,0.26,0,0.32,1.88,7.05,66.97,0,NA,0,NA,0,0,0,0,NA,NA,0.32,NA,NA,0,0,0,0.32,0,0,"FB",2.844142,0,0,19.716013,4.398543,4.721385,0.130026,2.006337,1.683009,35.842686941436
"335","E. Camara","Huddersfield Town","Huddersfield Town","English Championship","2022/23","LCMF","DMF","LDMF",19,0,"",20,1389,0,0.42,0,0.95,19.89,51.47,"France","France, Guinea","left",190,79,"no",8.49,7,62.96,4.02,54.84,0.26,0.32,0.19,3.82,4.67,1.04,5,0.32,0,0,0.78,0,0,0,0.03,0,0,3,0.19,33.33,0,0,0.19,33.33,0.19,33.33,0,0,0.13,1.1,58.82,5.12,39.24,0.32,0.52,0.26,18.98,0.06,0.45,35.96,82.52,8.1,60.8,6.8,95.24,14.25,90.45,34.41,84.18,1.36,47.62,16.66,25.05,0.06,0.32,0,0,0.19,0,0.26,4.41,60.29,0.32,20,0.26,0,0.13,0.06,3.37,50,0,NA,0,NA,0,0,0,0,NA,NA,0.06,NA,NA,0,0,0,0,0,0,"CM2",0.64702,0,0,29.674192,4.4072,1.685,0.063327,0.063327,0.064,13.025103820094
"336","K. Etete","Cardiff City","Cardiff City","English Championship","2022/23","CF",NA,NA,21,900000,"30/06/2025",28,1385,3,4.31,1,0.62,41.46,36.68,"England","England, Nigeria","right",198,90,"no",5.39,4.61,56.34,11.5,39.55,0.45,0.68,0.13,2.34,3.48,1.62,4,0.26,0,0,2.66,0.19,3,0.19,0.28,1,0.06,29,1.88,41.38,10.345,0.06,0.84,23.08,0.26,0,0.58,33.33,0.19,3.31,50.98,16.12,29.03,3.38,1.04,0.45,9.75,2.14,1.75,16.18,70.28,3.18,57.14,4.48,89.86,4.03,59.68,15.14,73.39,0.26,50,12.84,5.99,0.04,0.32,0,0,0.13,0,0.26,1.17,33.33,0.65,30,0,0,0.45,0.13,1.3,55,0,NA,0,NA,0,0,0,0,NA,NA,0.06,NA,NA,0.06,0,0,0,0,0,"CF",1.687438,0.678571428571428,0,11.371304,2.597274,0.715,0.777944,0.193872,0.195,12.551386001584
